0ElectionDate,1OfficeCode(Text),2DistrictCode(Text),3StatusCode,4CountyCode,5CountyName,6OfficeDescription,7PartyOrder,8PartyName,9PartyDescription,10CandidateID,11CandidateLastName,12CandidateFirstName,13CandidateMiddleName,14CandidateFormerName,15CandidateVotes,16WriteIn(W)/Uncommitted(Z),17Recount(*),18Nominated(N)/Elected(E)
11/8/22,10,0,0,44,LAPEER,Regent of the University of Michigan 8 Year Terms (2) Positions,6,GRN,Green,520855,Wells,Sherry,A.,,661,,,
11/8/22,10,0,0,44,LAPEER,Regent of the University of Michigan 8 Year Terms (2) Positions,7,NLP,Natural Law,520956,Oakford,Kathleen,,,520,,,
11/8/22,10,0,0,45,LEELANAU,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,517047,Behm,Mike,,,6745,,,E
11/8/22,10,0,0,45,LEELANAU,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,508975,White,Kathy,,,6990,,,E
11/8/22,10,0,0,45,LEELANAU,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520488,Epstein,Lena,,,6635,,,
11/8/22,10,0,0,45,LEELANAU,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520199,Vartanian,Sevag,,,6246,,,
11/8/22,10,0,0,45,LEELANAU,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,520923,Larson,Eric,,,465,,,
11/8/22,10,0,0,45,LEELANAU,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,520949,Sanger,Joe,,,156,,,
11/8/22,10,0,0,45,LEELANAU,Regent of the University of Michigan 8 Year Terms (2) Positions,6,GRN,Green,520855,Wells,Sherry,A.,,319,,,
11/8/22,10,0,0,45,LEELANAU,Regent of the University of Michigan 8 Year Terms (2) Positions,7,NLP,Natural Law,520956,Oakford,Kathleen,,,142,,,
11/8/22,10,0,0,46,LENAWEE,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,517047,Behm,Mike,,,14405,,,E
11/8/22,10,0,0,46,LENAWEE,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,508975,White,Kathy,,,14879,,,E
11/8/22,10,0,0,46,LENAWEE,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520488,Epstein,Lena,,,22785,,,
11/8/22,10,0,0,46,LENAWEE,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520199,Vartanian,Sevag,,,21290,,,
11/8/22,10,0,0,46,LENAWEE,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,520923,Larson,Eric,,,1308,,,
11/8/22,10,0,0,46,LENAWEE,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,520949,Sanger,Joe,,,826,,,
11/8/22,10,0,0,46,LENAWEE,Regent of the University of Michigan 8 Year Terms (2) Positions,6,GRN,Green,520855,Wells,Sherry,A.,,656,,,
11/8/22,10,0,0,46,LENAWEE,Regent of the University of Michigan 8 Year Terms (2) Positions,7,NLP,Natural Law,520956,Oakford,Kathleen,,,462,,,
11/8/22,10,0,0,47,LIVINGSTON,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,517047,Behm,Mike,,,35763,,,E
11/8/22,10,0,0,47,LIVINGSTON,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,508975,White,Kathy,,,36553,,,E
11/8/22,10,0,0,47,LIVINGSTON,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520488,Epstein,Lena,,,59049,,,
11/8/22,10,0,0,47,LIVINGSTON,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520199,Vartanian,Sevag,,,55507,,,
11/8/22,10,0,0,47,LIVINGSTON,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,520923,Larson,Eric,,,3626,,,
11/8/22,10,0,0,47,LIVINGSTON,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,520949,Sanger,Joe,,,1601,,,
11/8/22,10,0,0,47,LIVINGSTON,Regent of the University of Michigan 8 Year Terms (2) Positions,6,GRN,Green,520855,Wells,Sherry,A.,,1653,,,
11/8/22,10,0,0,47,LIVINGSTON,Regent of the University of Michigan 8 Year Terms (2) Positions,7,NLP,Natural Law,520956,Oakford,Kathleen,,,916,,,
11/8/22,10,0,0,48,LUCE,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,517047,Behm,Mike,,,553,,,E
11/8/22,10,0,0,48,LUCE,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,508975,White,Kathy,,,582,,,E
11/8/22,10,0,0,48,LUCE,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520488,Epstein,Lena,,,1496,,,
11/8/22,10,0,0,48,LUCE,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520199,Vartanian,Sevag,,,1389,,,
11/8/22,10,0,0,48,LUCE,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,520923,Larson,Eric,,,65,,,
11/8/22,10,0,0,48,LUCE,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,520949,Sanger,Joe,,,53,,,
11/8/22,10,0,0,48,LUCE,Regent of the University of Michigan 8 Year Terms (2) Positions,6,GRN,Green,520855,Wells,Sherry,A.,,38,,,
11/8/22,10,0,0,48,LUCE,Regent of the University of Michigan 8 Year Terms (2) Positions,7,NLP,Natural Law,520956,Oakford,Kathleen,,,23,,,
11/8/22,10,0,0,49,MACKINAC,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,517047,Behm,Mike,,,1883,,,E
11/8/22,10,0,0,49,MACKINAC,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,508975,White,Kathy,,,1960,,,E
11/8/22,10,0,0,49,MACKINAC,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520488,Epstein,Lena,,,3294,,,
11/8/22,10,0,0,49,MACKINAC,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520199,Vartanian,Sevag,,,3044,,,
11/8/22,10,0,0,49,MACKINAC,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,520923,Larson,Eric,,,190,,,
11/8/22,10,0,0,49,MACKINAC,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,520949,Sanger,Joe,,,129,,,
11/8/22,10,0,0,49,MACKINAC,Regent of the University of Michigan 8 Year Terms (2) Positions,6,GRN,Green,520855,Wells,Sherry,A.,,84,,,
11/8/22,10,0,0,49,MACKINAC,Regent of the University of Michigan 8 Year Terms (2) Positions,7,NLP,Natural Law,520956,Oakford,Kathleen,,,71,,,
11/8/22,10,0,0,50,MACOMB,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,517047,Behm,Mike,,,156249,,,E
11/8/22,10,0,0,50,MACOMB,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,508975,White,Kathy,,,160210,,,E
11/8/22,10,0,0,50,MACOMB,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520488,Epstein,Lena,,,171609,,,
11/8/22,10,0,0,50,MACOMB,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520199,Vartanian,Sevag,,,159346,,,
11/8/22,10,0,0,50,MACOMB,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,520923,Larson,Eric,,,10125,,,
11/8/22,10,0,0,50,MACOMB,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,520949,Sanger,Joe,,,6739,,,
11/8/22,10,0,0,50,MACOMB,Regent of the University of Michigan 8 Year Terms (2) Positions,6,GRN,Green,520855,Wells,Sherry,A.,,5837,,,
11/8/22,10,0,0,50,MACOMB,Regent of the University of Michigan 8 Year Terms (2) Positions,7,NLP,Natural Law,520956,Oakford,Kathleen,,,4070,,,
11/8/22,10,0,0,51,MANISTEE,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,517047,Behm,Mike,,,4655,,,E
11/8/22,10,0,0,51,MANISTEE,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,508975,White,Kathy,,,4786,,,E
11/8/22,10,0,0,51,MANISTEE,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520488,Epstein,Lena,,,6430,,,
11/8/22,10,0,0,51,MANISTEE,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520199,Vartanian,Sevag,,,5877,,,
11/8/22,10,0,0,51,MANISTEE,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,520923,Larson,Eric,,,396,,,
11/8/22,10,0,0,51,MANISTEE,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,520949,Sanger,Joe,,,253,,,
11/8/22,10,0,0,51,MANISTEE,Regent of the University of Michigan 8 Year Terms (2) Positions,6,GRN,Green,520855,Wells,Sherry,A.,,244,,,
11/8/22,10,0,0,51,MANISTEE,Regent of the University of Michigan 8 Year Terms (2) Positions,7,NLP,Natural Law,520956,Oakford,Kathleen,,,181,,,
11/8/22,10,0,0,52,MARQUETTE,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,517047,Behm,Mike,,,15149,,,E
11/8/22,10,0,0,52,MARQUETTE,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,508975,White,Kathy,,,15518,,,E
11/8/22,10,0,0,52,MARQUETTE,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520488,Epstein,Lena,,,11538,,,
11/8/22,10,0,0,52,MARQUETTE,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520199,Vartanian,Sevag,,,10607,,,
11/8/22,10,0,0,52,MARQUETTE,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,520923,Larson,Eric,,,960,,,
11/8/22,10,0,0,52,MARQUETTE,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,520949,Sanger,Joe,,,523,,,
11/8/22,10,0,0,52,MARQUETTE,Regent of the University of Michigan 8 Year Terms (2) Positions,6,GRN,Green,520855,Wells,Sherry,A.,,712,,,
11/8/22,10,0,0,52,MARQUETTE,Regent of the University of Michigan 8 Year Terms (2) Positions,7,NLP,Natural Law,520956,Oakford,Kathleen,,,352,,,
11/8/22,10,0,0,53,MASON,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,517047,Behm,Mike,,,5023,,,E
11/8/22,10,0,0,53,MASON,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,508975,White,Kathy,,,5177,,,E
11/8/22,10,0,0,53,MASON,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520488,Epstein,Lena,,,8126,,,
11/8/22,10,0,0,53,MASON,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520199,Vartanian,Sevag,,,7510,,,
11/8/22,10,0,0,53,MASON,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,520923,Larson,Eric,,,468,,,
11/8/22,10,0,0,53,MASON,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,520949,Sanger,Joe,,,300,,,
11/8/22,10,0,0,53,MASON,Regent of the University of Michigan 8 Year Terms (2) Positions,6,GRN,Green,520855,Wells,Sherry,A.,,262,,,
11/8/22,10,0,0,53,MASON,Regent of the University of Michigan 8 Year Terms (2) Positions,7,NLP,Natural Law,520956,Oakford,Kathleen,,,182,,,
11/8/22,10,0,0,54,MECOSTA,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,517047,Behm,Mike,,,5196,,,E
11/8/22,10,0,0,54,MECOSTA,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,508975,White,Kathy,,,5430,,,E
11/8/22,10,0,0,54,MECOSTA,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520488,Epstein,Lena,,,10204,,,
11/8/22,10,0,0,54,MECOSTA,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520199,Vartanian,Sevag,,,9529,,,
11/8/22,10,0,0,54,MECOSTA,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,520923,Larson,Eric,,,561,,,
11/8/22,10,0,0,54,MECOSTA,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,520949,Sanger,Joe,,,343,,,
11/8/22,10,0,0,54,MECOSTA,Regent of the University of Michigan 8 Year Terms (2) Positions,6,GRN,Green,520855,Wells,Sherry,A.,,277,,,
11/8/22,10,0,0,54,MECOSTA,Regent of the University of Michigan 8 Year Terms (2) Positions,7,NLP,Natural Law,520956,Oakford,Kathleen,,,209,,,
11/8/22,10,0,0,55,MENOMINEE,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,517047,Behm,Mike,,,2823,,,E
11/8/22,10,0,0,55,MENOMINEE,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,508975,White,Kathy,,,2891,,,E
11/8/22,10,0,0,55,MENOMINEE,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520488,Epstein,Lena,,,5607,,,
11/8/22,10,0,0,55,MENOMINEE,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520199,Vartanian,Sevag,,,5220,,,
11/8/22,10,0,0,55,MENOMINEE,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,520923,Larson,Eric,,,302,,,
11/8/22,10,0,0,55,MENOMINEE,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,520949,Sanger,Joe,,,214,,,
11/8/22,10,0,0,55,MENOMINEE,Regent of the University of Michigan 8 Year Terms (2) Positions,6,GRN,Green,520855,Wells,Sherry,A.,,147,,,
11/8/22,10,0,0,55,MENOMINEE,Regent of the University of Michigan 8 Year Terms (2) Positions,7,NLP,Natural Law,520956,Oakford,Kathleen,,,136,,,
11/8/22,10,0,0,56,MIDLAND,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,517047,Behm,Mike,,,14716,,,E
11/8/22,10,0,0,56,MIDLAND,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,508975,White,Kathy,,,15272,,,E
11/8/22,10,0,0,56,MIDLAND,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520488,Epstein,Lena,,,20483,,,
11/8/22,10,0,0,56,MIDLAND,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520199,Vartanian,Sevag,,,19235,,,
11/8/22,10,0,0,56,MIDLAND,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,520923,Larson,Eric,,,1364,,,
11/8/22,10,0,0,56,MIDLAND,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,520949,Sanger,Joe,,,731,,,
11/8/22,10,0,0,56,MIDLAND,Regent of the University of Michigan 8 Year Terms (2) Positions,6,GRN,Green,520855,Wells,Sherry,A.,,617,,,
11/8/22,10,0,0,56,MIDLAND,Regent of the University of Michigan 8 Year Terms (2) Positions,7,NLP,Natural Law,520956,Oakford,Kathleen,,,468,,,
11/8/22,10,0,0,57,MISSAUKEE,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,517047,Behm,Mike,,,1413,,,E
11/8/22,10,0,0,57,MISSAUKEE,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,508975,White,Kathy,,,1458,,,E
11/8/22,10,0,0,57,MISSAUKEE,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520488,Epstein,Lena,,,5299,,,
11/8/22,10,0,0,57,MISSAUKEE,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520199,Vartanian,Sevag,,,4957,,,
11/8/22,10,0,0,57,MISSAUKEE,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,520923,Larson,Eric,,,242,,,
11/8/22,10,0,0,57,MISSAUKEE,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,520949,Sanger,Joe,,,149,,,
11/8/22,10,0,0,57,MISSAUKEE,Regent of the University of Michigan 8 Year Terms (2) Positions,6,GRN,Green,520855,Wells,Sherry,A.,,73,,,
11/8/22,10,0,0,57,MISSAUKEE,Regent of the University of Michigan 8 Year Terms (2) Positions,7,NLP,Natural Law,520956,Oakford,Kathleen,,,88,,,
11/8/22,10,0,0,58,MONROE,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,517047,Behm,Mike,,,22634,,,E
11/8/22,10,0,0,58,MONROE,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,508975,White,Kathy,,,23395,,,E
11/8/22,10,0,0,58,MONROE,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520488,Epstein,Lena,,,36132,,,
11/8/22,10,0,0,58,MONROE,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520199,Vartanian,Sevag,,,33481,,,
11/8/22,10,0,0,58,MONROE,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,520923,Larson,Eric,,,1959,,,
11/8/22,10,0,0,58,MONROE,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,520949,Sanger,Joe,,,1379,,,
11/8/22,10,0,0,58,MONROE,Regent of the University of Michigan 8 Year Terms (2) Positions,6,GRN,Green,520855,Wells,Sherry,A.,,1012,,,
11/8/22,10,0,0,58,MONROE,Regent of the University of Michigan 8 Year Terms (2) Positions,7,NLP,Natural Law,520956,Oakford,Kathleen,,,732,,,
11/8/22,10,0,0,59,MONTCALM,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,517047,Behm,Mike,,,7155,,,E
11/8/22,10,0,0,59,MONTCALM,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,508975,White,Kathy,,,7449,,,E
11/8/22,10,0,0,59,MONTCALM,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520488,Epstein,Lena,,,15460,,,
11/8/22,10,0,0,59,MONTCALM,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520199,Vartanian,Sevag,,,14256,,,
11/8/22,10,0,0,59,MONTCALM,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,520923,Larson,Eric,,,933,,,
11/8/22,10,0,0,59,MONTCALM,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,520949,Sanger,Joe,,,621,,,
11/8/22,10,0,0,59,MONTCALM,Regent of the University of Michigan 8 Year Terms (2) Positions,6,GRN,Green,520855,Wells,Sherry,A.,,404,,,
11/8/22,10,0,0,59,MONTCALM,Regent of the University of Michigan 8 Year Terms (2) Positions,7,NLP,Natural Law,520956,Oakford,Kathleen,,,376,,,
11/8/22,10,0,0,60,MONTMORENCY,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,517047,Behm,Mike,,,1252,,,E
11/8/22,10,0,0,60,MONTMORENCY,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,508975,White,Kathy,,,1282,,,E
11/8/22,10,0,0,60,MONTMORENCY,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520488,Epstein,Lena,,,3247,,,
11/8/22,10,0,0,60,MONTMORENCY,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520199,Vartanian,Sevag,,,3001,,,
11/8/22,10,0,0,60,MONTMORENCY,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,520923,Larson,Eric,,,148,,,
11/8/22,10,0,0,60,MONTMORENCY,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,520949,Sanger,Joe,,,124,,,
11/8/22,10,0,0,60,MONTMORENCY,Regent of the University of Michigan 8 Year Terms (2) Positions,6,GRN,Green,520855,Wells,Sherry,A.,,64,,,
11/8/22,10,0,0,60,MONTMORENCY,Regent of the University of Michigan 8 Year Terms (2) Positions,7,NLP,Natural Law,520956,Oakford,Kathleen,,,48,,,
11/8/22,10,0,0,61,MUSKEGON,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,517047,Behm,Mike,,,31505,,,E
11/8/22,10,0,0,61,MUSKEGON,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,508975,White,Kathy,,,32623,,,E
11/8/22,10,0,0,61,MUSKEGON,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520488,Epstein,Lena,,,30977,,,
11/8/22,10,0,0,61,MUSKEGON,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520199,Vartanian,Sevag,,,28484,,,
11/8/22,10,0,0,61,MUSKEGON,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,520923,Larson,Eric,,,2388,,,
11/8/22,10,0,0,61,MUSKEGON,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,520949,Sanger,Joe,,,1477,,,
11/8/22,10,0,0,61,MUSKEGON,Regent of the University of Michigan 8 Year Terms (2) Positions,6,GRN,Green,520855,Wells,Sherry,A.,,1319,,,
11/8/22,10,0,0,61,MUSKEGON,Regent of the University of Michigan 8 Year Terms (2) Positions,7,NLP,Natural Law,520956,Oakford,Kathleen,,,905,,,
11/8/22,10,0,0,62,NEWAYGO,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,517047,Behm,Mike,,,5802,,,E
11/8/22,10,0,0,62,NEWAYGO,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,508975,White,Kathy,,,6071,,,E
11/8/22,10,0,0,62,NEWAYGO,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520488,Epstein,Lena,,,14281,,,
11/8/22,10,0,0,62,NEWAYGO,Regent of the University of Michigan 8 Year Terms (2) Positions,2,REP,Republican,520199,Vartanian,Sevag,,,13480,,,
11/8/22,10,0,0,62,NEWAYGO,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,520923,Larson,Eric,,,712,,,
11/8/22,10,0,0,62,NEWAYGO,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,520949,Sanger,Joe,,,519,,,
11/8/22,10,0,0,62,NEWAYGO,Regent of the University of Michigan 8 Year Terms (2) Positions,6,GRN,Green,520855,Wells,Sherry,A.,,342,,,
11/8/22,10,0,0,62,NEWAYGO,Regent of the University of Michigan 8 Year Terms (2) Positions,7,NLP,Natural Law,520956,Oakford,Kathleen,,,319,,,
11/8/22,10,0,0,63,OAKLAND,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,517047,Behm,Mike,,,311371,,,E
11/8/22,10,0,0,63,OAKLAND,Regent of the University of Michigan 8 Year Terms (2) Positions,1,DEM,Democratic,508975,White,Kathy,,,316464,,,E
